1.712670453268457038e+02,1.711550314759323328e+02,1.710432909573738698e+02,1.709318228294517610e+02,1.708206261549173064e+02,1.707097000009647161e+02,1.705990434392047632e+02,1.704886555456383519e+02,1.703785354006304260e+02,1.702686820888838213e+02,1.701590946994138278e+02,1.700497723255221558e+02,1.699407140647720098e+02,1.698319190189624237e+02,1.697233862941035625e+02,1.696151150003915404e+02,1.695071042521840070e+02,1.693993531679754483e+02,1.692918608703730001e+02,1.691846264860719771e+02,1.690776491458324244e+02,1.689709279844546188e+02,1.688644621407560180e+02,1.687582507575472448e+02,1.686522929816092358e+02,1.685465879636697935e+02,1.684411348583805932e+02,1.683359328242945026e+02,1.682309810238427588e+02,1.681262786233126008e+02,1.680218247928247308e+02,1.679176187063112593e+02,1.678136595414935073e+02,1.677099464798604345e+02,1.676064787066464419e+02,1.675032554108101408e+02,1.674002757850127807e+02,1.672975390255970467e+02,1.671950443325657147e+02,1.670927909095608470e+02,1.669907779638429020e+02,1.668890047062700717e+02,1.667874703512775341e+02,1.666861741168573303e+02,1.665851152245377591e+02,1.664842928993635383e+02,1.663837063698755401e+02,1.662833548680912372e+02,1.661832376294845233e+02,1.660833538929666986e+02,1.659837029008664331e+02,1.658842838989109509e+02,1.657850961362063629e+02,1.656861388652191067e+02,1.655874113417565070e+02,1.654889128249483861e+02,1.653906425772282205e+02,1.652925998643143828e+02,1.651947839551922641e+02,1.650971941220953170e+02,1.649998296404874623e+02,1.649026897890445866e+02,1.648057738496369780e+02,1.647090811073112491e+02,1.646126108502727732e+02,1.645163623698680624e+02,1.644203349605674020e+02,1.643245279199473430e+02,1.642289405486737905e+02,1.641335721504844969e+02,1.640384220321724911e+02,1.639434895035687703e+02,1.638487738775260141e+02,1.637542744699014463e+02,1.636599905995407482e+02,1.635659215882611761e+02,1.634720667608357303e+02,1.633784254449765854e+02,1.632849969713189751e+02,1.631917806734054466e+02,1.630987758876698308e+02,1.630059819534213545e+02,1.629133982128291507e+02,1.628210240109065694e+02,1.627288586954956600e+02,1.626369016172518798e+02,1.625451521296287467e+02,1.624536095888628040e+02,1.623622733539583862e+02,1.622711427866726410e+02,1.621802172515007783e+02,1.620894961156612339e+02,1.619989787490809192e+02,1.619086645243808107e+02,1.618185528168610574e+02,1.617286430044871395e+02,1.616389344678750604e+02,1.615494265902775055e+02,1.614601187575694041e+02,1.613710103582342015e+02,1.612821007833495912e+02,1.611933894265741003e+02,1.611048756841327645e+02,1.610165589548039975e+02,1.609284386399056359e+02,1.608405141432816663e+02,1.607527848712886112e+02,1.606652502327824834e+02,1.605779096391052008e+02,1.604907625040717392e+02,1.604038082439569450e+02,1.603170462774823761e+02,1.602304760258037959e+02,1.601440969124978722e+02,1.600579083635499558e+02,1.599719098073408645e+02,1.598861006746348323e+02,1.598004803985665490e+02,1.597150484146291092e+02,1.596298041606614788e+02,1.595447470768362166e+02,1.594598766056474517e+02,1.593751921918985772e+02,1.592906932826903414e+02,1.592063793274088255e+02,1.591222497777136198e+02,1.590383040875260008e+02,1.589545417130171074e+02,1.588709621125965157e+02,1.587875647469003866e+02,1.587043490787800124e+02,1.586213145732905900e+02,1.585384606976795396e+02,1.584557869213754202e+02,1.583732927159766177e+02,1.582909775552401754e+02,1.582088409150707946e+02,1.581268822735096364e+02,1.580451011107236354e+02,1.579634969089943013e+02,1.578820691527070892e+02,1.578008173283407984e+02,1.577197409244564028e+02,1.576388394316869608e+02,1.575581123427267585e+02,1.574775591523209357e+02,1.573971793572549700e+02,1.573169724563444163e+02,1.572369379504245899e+02,1.571570753423402493e+02,1.570773841369355068e+02,1.569978638410437668e+02,1.569185139634775226e+02,1.568393340150184940e+02,1.567603235084076516e+02,1.566814819583354961e+02,1.566028088814319403e+02,1.565243037962569304e+02,1.564459662232904407e+02,1.563677956849230668e+02,1.562897917054463903e+02,1.562119538110434860e+02,1.561342815297793436e+02,1.560567743915916310e+02,1.559794319282813149e+02,1.559022536735034237e+02,1.558252391627575832e+02,1.557483879333791208e+02,1.556716995245298563e+02,1.555951734771890642e+02,1.555188093341443505e+02,1.554426066399828130e+02,1.553665649410822311e+02,1.552906837856018569e+02,1.552149627234740876e+02,1.551394013063953707e+02,1.550639990878177343e+02,1.549887556229399763e+02,1.549136704686992516e+02,1.548387431837623751e+02,1.547639733285174941e+02,1.546893604650654481e+02,1.546149041572116403e+02,1.545406039704574823e+02,1.544664594719922661e+02,1.543924702306847223e+02,1.543186358170751760e+02,1.542449558033670485e+02,1.541714297634189563e+02,1.540980572727366678e+02,1.540248379084650026e+02,1.539517712493799309e+02,1.538788568758808140e+02,1.538060943699822758e+02,1.537334833153066711e+02,1.536610232970759853e+02,1.535887139021045584e+02,1.535165547187909567e+02,1.534445453371106396e+02,1.533726853486083712e+02,1.533009743463903476e+02,1.532294119251172333e+02,1.531579976809961749e+02,1.530867312117738379e+02,1.530156121167286472e+02,1.529446399966637387e+02,1.528738144538995698e+02,1.528031350922667002e+02,1.527326015170986011e+02,1.526622133352244646e+02,1.525919701549620129e+02,1.525218715861106489e+02,1.524519172399442084e+02,1.523821067292041391e+02,1.523124396680921961e+02,1.522429156722641039e+02,1.521735343588221383e+02,1.521042953463085894e+02,1.520351982546988268e+02,1.519662427053947056e+02,1.518974283212175749e+02,1.518287547264019111e+02,1.517602215465884399e+02,1.516918284088176847e+02,1.516235749415232021e+02,1.515554607745253293e+02,1.514874855390243908e+02,1.514196488675945318e+02,1.513519503941770949e+02,1.512843897540742262e+02,1.512169665839426784e+02,1.511496805217874169e+02,1.510825312069553092e+02,1.510155182801289016e+02,1.509486413833202505e+02,1.508819001598647560e+02,1.508152942544150221e+02,1.507488233129345474e+02,1.506824869826920974e+02,1.506162849122551677e+02,1.505502167514844132e+02,1.504842821515273954e+02,1.504184807648127844e+02,1.503528122450443902e+02,1.502872762471953934e+02,1.502218724275023476e+02,1.501566004434595527e+02,1.500914599538131426e+02,1.500264506185554012e+02,1.499615720989191914e+02,1.498968240573719584e+02,1.498322061576104147e+02,1.497677180645547423e+02,1.497033594443430786e+02,1.496391299643259174e+02,1.495750292930605667e+02,1.495110571003058908e+02,1.494472130570164552e+02,1.493834968353374961e+02,1.493199081085991793e+02,1.492564465513114840e+02,1.491931118391587177e+02,1.491299036489942580e+02,1.490668216588353516e+02,1.490038655478575720e+02,1.489410349963900160e+02,1.488783296859097902e+02,1.488157492990368667e+02,1.487532935195291373e+02,1.486909620322771275e+02,1.486287545232989089e+02,1.485666706797352390e+02,1.485047101898442463e+02,1.484428727429966557e+02,1.483811580296707007e+02,1.483195657414472635e+02,1.482580955710047590e+02,1.481967472121144738e+02,1.481355203596356489e+02,1.480744147095104779e+02,1.480134299587594739e+02,1.479525658054766097e+02,1.478918219488244574e+02,1.478311980890296979e+02,1.477706939273781188e+02,1.477103091662101519e+02,1.476500435089160703e+02,1.475898966599313837e+02,1.475298683247322913e+02,1.474699582098310202e+02,1.474101660227713353e+02,1.473504914721237355e+02,1.472909342674814752e+02,1.472314941194555331e+02,1.471721707396703493e+02,1.471129638407595337e+02,1.470538731363611191e+02,1.469948983411134975e+02,1.469360391706508722e+02,1.468772953415988525e+02,1.468186665715702759e+02,1.467601525791607742e+02,1.467017530839446238e+02,1.466434678064703405e+02,1.465852964682565585e+02,1.465272387917877381e+02,1.464692945005100739e+02,1.464114633188270886e+02,1.463537449720958818e+02,1.462961391866225824e+02,1.462386456896585969e+02,1.461812642093960903e+02,1.461239944749645190e+02,1.460668362164261112e+02,1.460097891647719166e+02,1.459528530519180833e+02,1.458960276107014806e+02,1.458393125748761179e+02,1.457827076791089098e+02,1.457262126589760385e+02,1.456698272509587184e+02,1.456135511924396155e+02,1.455573842216988680e+02,1.455013260779103348e+02,1.454453765011375026e+02,1.453895352323301040e+02,1.453338020133200246e+02,1.452781765868177217e+02,1.452226586964083310e+02,1.451672480865480850e+02,1.451119445025605899e+02,1.450567476906330455e+02,1.450016573978126928e+02,1.449466733720031755e+02,1.448917953619607601e+02,1.448370231172909257e+02,1.447823563884447253e+02,1.447277949267150632e+02,1.446733384842333976e+02,1.446189868139659893e+02,1.445647396697104909e+02,1.445105968060924511e+02,1.444565579785617899e+02,1.444026229433894457e+02,1.443487914576637081e+02,1.442950632792870351e+02,1.442414381669725572e+02,1.441879158802405811e+02,1.441344961794154642e+02,1.440811788256218051e+02,1.440279635807817726e+02,1.439748502076111265e+02,1.439218384696162900e+02,1.438689281310909962e+02,1.438161189571128773e+02,1.437634107135404236e+02,1.437108031670095158e+02,1.436582960849304129e+02,1.436058892354843977e+02,1.435535823876205939e+02,1.435013753110529535e+02,1.434492677762568178e+02,1.433972595544660180e+02,1.433453504176696356e+02,1.432935401386089040e+02,1.432418284907740542e+02,1.431902152484014437e+02,1.431387001864702029e+02,1.430872830806993932e+02,1.430359637075448234e+02,1.429847418441961793e+02,1.429336172685738973e+02,1.428825897593262084e+02,1.428316590958262964e+02,1.427808250581689720e+02,1.427300874271682005e+02,1.426794459843538050e+02,1.426289005119686806e+02,1.425784507929658389e+02,1.425280966110057932e+02,1.424778377504531477e+02,1.424276739963743239e+02,1.423776051345341784e+02,1.423276309513935871e+02,1.422777512341065176e+02,1.422279657705169598e+02,1.421782743491564815e+02,1.421286767592413867e+02,1.420791727906697304e+02,1.420297622340188184e+02,1.419804448805422794e+02,1.419312205221675640e+02,1.418820889514929888e+02,1.418330499617851501e+02,1.417841033469763374e+02,1.417352489016616630e+02,1.416864864210965891e+02,1.416378157011941425e+02,1.415892365385223286e+02,1.415407487303015728e+02,1.414923520744020777e+02,1.414440463693411516e+02,1.413958314142806785e+02,1.413477070090247025e+02,1.412996729540165290e+02,1.412517290503365359e+02,1.412038750996993883e+02,1.411561109044516797e+02,1.411084362675693171e+02,1.410608509926550767e+02,1.410133548839361310e+02,1.409659477462615200e+02,1.409186293850997345e+02,1.408713996065363574e+02,1.408242582172713071e+02,1.407772050246168760e+02,1.407302398364949454e+02,1.406833624614346832e+02,1.406365727085703554e+02,1.405898703876385412e+02,1.405432553089762280e+02,1.404967272835180268e+02,1.404502861227941537e+02,1.404039316389279577e+02,1.403576636446336181e+02,1.403114819532137005e+02,1.402653863785571104e+02,1.402193767351366773e+02,1.401734528380067673e+02,1.401276145028011229e+02,1.400818615457308169e+02,1.400361937835814388e+02,1.399906110337115024e+02,1.399451131140498035e+02,1.398996998430932877e+02,1.398543710399049189e+02,1.398091265241114911e+02,1.397639661159013542e+02,1.397188896360223112e+02,1.396738969057794293e+02,1.396289877470327951e+02,1.395841619821956670e+02,1.395394194342319167e+02,1.394947599266542397e+02,1.394501832835219375e+02,1.394056893294387578e+02,1.393612778895508484e+02,1.393169487895447389e+02,1.392727018556450673e+02,1.392285369146127891e+02,1.391844537937428754e+02,1.391404523208624653e+02,1.390965323243286207e+02,1.390526936330265073e+02,1.390089360763672062e+02,1.389652594842858093e+02,1.389216636872394304e+02,1.388781485162052149e+02,1.388347138026781522e+02,1.387913593786694832e+02,1.387480850767043421e+02,1.387048907298201357e+02,1.386617761715644406e+02,1.386187412359929283e+02,1.385757857576678020e+02,1.385329095716555230e+02,1.384901125135251334e+02,1.384473944193462103e+02,1.384047551256871031e+02,1.383621944696128878e+02,1.383197122886836894e+02,1.382773084209526928e+02,1.382349827049642386e+02,1.381927349797521174e+02,1.381505650848376661e+02,1.381084728602278346e+02,1.380664581464135949e+02,1.380245207843678656e+02,1.379826606155439492e+02,1.379408774818734287e+02,1.378991712257647464e+02,1.378575416901011295e+02,1.378159887182390548e+02,1.377745121540060893e+02,1.377331118416996389e+02,1.376917876260848175e+02,1.376505393523929683e+02,1.376093668663197036e+02,1.375682700140232271e+02,1.375272486421227995e+02,1.374863025976968061e+02,1.374454317282811360e+02,1.374046358818675060e+02,1.373639149069017833e+02,1.373232686522822803e+02,1.372826969673580493e+02,1.372421997019271771e+02,1.372017767062353357e+02,1.371614278309739348e+02,1.371211529272785299e+02,1.370809518467272028e+02,1.370408244413388559e+02,1.370007705635718480e+02,1.369607900663220050e+02,1.369208828029212270e+02,1.368810486271359252e+02,1.368412873931654303e+02,1.368015989556401450e+02,1.367619831696203221e+02,1.367224398905942735e+02,1.366829689744768643e+02,1.366435702776080348e+02,1.366042436567510947e+02,1.365649889690911891e+02,1.365258060722340474e+02,1.364866948242040507e+02,1.364476550834428963e+02,1.364086867088082613e+02,1.363697895595719558e+02,1.363309634954185015e+02,1.362922083764439378e+02,1.362535240631539182e+02,1.362149104164624589e+02,1.361763672976904616e+02,1.361378945685641497e+02,1.360994920912136479e+02,1.360611597281715603e+02,1.360228973423714649e+02,1.359847047971464633e+02,1.359465819562278170e+02,1.359085286837434410e+02,1.358705448442165107e+02,1.358326303025640414e+02,1.357947849240954383e+02,1.357570085745111328e+02,1.357193011199011892e+02,1.356816624267439408e+02,1.356440923619043133e+02,1.356065907926330283e+02,1.355691575865645575e+02,1.355317926117162699e+02,1.354944957364867264e+02,1.354572668296546283e+02,1.354201057603771119e+02,1.353830123981886970e+02,1.353459866129997806e+02,1.353090282750953861e+02,1.352721372551337993e+02,1.352353134241452040e+02,1.351985566535304315e+02,1.351618668150596250e+02,1.351252437808709317e+02,1.350886874234691390e+02,1.350521976157245660e+02,1.350157742308714433e+02,1.349794171425070033e+02,1.349431262245899461e+02,1.349069013514393021e+02,1.348707423977330109e+02,1.348346492385067847e+02,1.347986217491528578e+02,1.347626598054187070e+02,1.347267632834056883e+02,1.346909320595680413e+02,1.346551660107113548e+02,1.346194650139916291e+02,1.345838289469137692e+02,1.345482576873307039e+02,1.345127511134417944e+02,1.344773091037918391e+02,1.344419315372699373e+02,1.344066182931080391e+02,1.343713692508800079e+02,1.343361842905002277e+02,1.343010632922225511e+02,1.342660061366390778e+02,1.342310127046790171e+02,1.341960828776074095e+02,1.341612165370240461e+02,1.341264135648622755e+02,1.340916738433879232e+02,1.340569972551980413e+02,1.340223836832198288e+02,1.339878330107094655e+02,1.339533451212509192e+02,1.339189198987549503e+02,1.338845572274578615e+02,1.338502569919204461e+02,1.338160190770268798e+02,1.337818433679834698e+02,1.337477297503177738e+02,1.337136781098772929e+02,1.336796883328284480e+02,1.336457603056555854e+02,1.336118939151597544e+02,1.335780890484576275e+02,1.335443455929804770e+02,1.335106634364730667e+02,1.334770424669926570e+02,1.334434825729077545e+02
